Date,Open,High,Low,Close,Adj Close,Volume
2015-06-30,5062.500000,5087.500000,4975.000000,5025.000000,4054.969238,33188800
2015-07-01,5062.500000,5062.500000,4987.500000,5000.000000,4034.795898,34169400
2015-07-02,4950.000000,5075.000000,4950.000000,5037.500000,4065.056641,44094800
2015-07-03,5062.500000,5100.000000,5000.000000,5087.500000,4105.403809,22156000
2015-07-06,5012.500000,5050.000000,4950.000000,4962.500000,4004.534668,20481200
2015-07-07,5025.000000,5075.000000,5000.000000,5075.000000,4095.317383,38422400
2015-07-08,5000.000000,5025.000000,4950.000000,4975.000000,4014.621582,34046000
2015-07-09,4950.000000,5000.000000,4912.500000,4950.000000,3994.447754,33912400
2015-07-10,4987.500000,5025.000000,4975.000000,5000.000000,4034.795898,46530600
2015-07-13,5000.000000,5037.500000,4987.500000,5025.000000,4054.969238,60810400
2015-07-14,5050.000000,5100.000000,5037.500000,5062.500000,4085.230469,46691000
2015-07-15,5087.500000,5087.500000,4975.000000,5000.000000,4034.795898,29233000
2015-07-22,5100.000000,5200.000000,5062.500000,5200.000000,4196.186523,73339200
2015-07-23,5150.000000,5187.500000,5050.000000,5050.000000,4075.143555,40172200
2015-07-24,5025.000000,5050.000000,4975.000000,5000.000000,4034.795898,50590600
2015-07-27,4987.500000,5025.000000,4762.500000,4775.000000,3853.229492,69564000
2015-07-28,4687.500000,4712.500000,4637.500000,4687.500000,3782.620605,53882200
2015-07-29,4725.000000,4775.000000,4687.500000,4750.000000,3833.055176,55629800
2015-07-30,4800.000000,4825.000000,4725.000000,4762.500000,3843.143066,57716400
2015-07-31,4750.000000,4787.500000,4662.500000,4762.500000,3843.143066,113092400
2015-08-03,4700.000000,4862.500000,4700.000000,4850.000000,3913.751465,94851400
2015-08-04,4850.000000,4887.500000,4737.500000,4762.500000,3843.143066,86029000
2015-08-05,4800.000000,4900.000000,4762.500000,4900.000000,3954.099854,91440200
2015-08-06,4950.000000,5037.500000,4875.000000,4900.000000,3954.099854,69251000
2015-08-07,4887.500000,4887.500000,4812.500000,4825.000000,3893.577148,30417200
2015-08-10,4875.000000,4875.000000,4725.000000,4762.500000,3843.143066,32393600
2015-08-11,4812.500000,4825.000000,4562.500000,4575.000000,3691.838135,83154200
2015-08-12,4500.000000,4500.000000,4262.500000,4400.000000,3550.619873,99942600
2015-08-13,4437.500000,4587.500000,4425.000000,4550.000000,3671.663818,74166800
2015-08-14,4550.000000,4550.000000,4475.000000,4500.000000,3631.315918,61264800
2015-08-18,4475.000000,4500.000000,4375.000000,4400.000000,3550.619873,41622000
2015-08-19,4400.000000,4437.500000,4312.500000,4350.000000,3510.271729,46020000
2015-08-20,4300.000000,4350.000000,4262.500000,4350.000000,3510.271729,43783000
2015-08-21,4250.000000,4275.000000,4200.000000,4250.000000,3429.576172,68057800
2015-08-24,4137.500000,4175.000000,4062.500000,4087.500000,3298.445313,64544800
2015-08-25,4100.000000,4325.000000,4100.000000,4250.000000,3429.576172,148392400
2015-08-26,4275.000000,4337.500000,4175.000000,4275.000000,3449.750244,101184000
2015-08-27,4375.000000,4512.500000,4350.000000,4500.000000,3631.315918,109648400
2015-08-28,4600.000000,4637.500000,4487.500000,4537.500000,3661.576904,87197000
2015-08-31,4487.500000,4562.500000,4475.000000,4550.000000,3671.663818,53809200
2015-09-01,4500.000000,4500.000000,4337.500000,4362.500000,3520.359131,37098400
2015-09-02,4350.000000,4437.500000,4300.000000,4400.000000,3550.619873,33174800
2015-09-03,4425.000000,4475.000000,4387.500000,4412.500000,3560.706787,47572400
2015-09-04,4400.000000,4437.500000,4362.500000,4412.500000,3560.706787,20548200
2015-09-07,4400.000000,4412.500000,4350.000000,4375.000000,3530.446045,27176400
2015-09-08,4375.000000,4412.500000,4350.000000,4400.000000,3550.619873,28706400
2015-09-09,4437.500000,4462.500000,4300.000000,4350.000000,3510.271729,67700600
2015-09-10,4325.000000,4325.000000,4275.000000,4300.000000,3469.924072,35479600
2015-09-11,4350.000000,4350.000000,4325.000000,4325.000000,3490.098145,23444800
2015-09-14,4350.000000,4350.000000,4300.000000,4325.000000,3490.098145,20536800
2015-09-15,4312.500000,4350.000000,4300.000000,4350.000000,3510.271729,16312600
2015-09-16,4350.000000,4362.500000,4300.000000,4325.000000,3490.098145,16127400
2015-09-17,4312.500000,4362.500000,4300.000000,4325.000000,3490.098145,56196000
2015-09-18,4350.000000,4375.000000,4312.500000,4325.000000,3490.098145,47307600
2015-09-21,4325.000000,4350.000000,4300.000000,4300.000000,3469.924072,33387000
2015-09-22,4300.000000,4325.000000,4287.500000,4300.000000,3469.924072,17138200
2015-09-23,4250.000000,4250.000000,4012.500000,4025.000000,3248.010498,37873200
2015-09-25,4000.000000,4000.000000,3862.500000,3862.500000,3116.879395,69404000
2015-09-28,3862.500000,3887.500000,3762.500000,3762.500000,3036.183350,31689400
2015-09-29,3650.000000,3887.500000,3575.000000,3887.500000,3137.053467,31979600
2015-09-30,3925.000000,4000.000000,3912.500000,3962.500000,3197.575439,59189200
2015-10-01,4000.000000,4062.500000,3962.500000,3987.500000,3217.749268,31816800
2015-10-02,3987.500000,4000.000000,3837.500000,3837.500000,3096.705566,44634600
2015-10-05,3925.000000,4100.000000,3900.000000,4100.000000,3308.532227,28161200
2015-10-06,4150.000000,4462.500000,4150.000000,4450.000000,3590.967773,89953000
2015-10-07,4500.000000,4537.500000,4350.000000,4462.500000,3601.054688,59054600
2015-10-08,4462.500000,4487.500000,4400.000000,4450.000000,3590.967773,54463200
2015-10-09,4525.000000,4637.500000,4512.500000,4550.000000,3671.663818,88744200
2015-10-12,4500.000000,4612.500000,4500.000000,4587.500000,3701.924805,33246400
2015-10-13,4562.500000,4587.500000,4475.000000,4475.000000,3611.141846,61868200
2015-10-15,4475.000000,4550.000000,4425.000000,4450.000000,3590.967773,40296400
2015-10-16,4450.000000,4537.500000,4450.000000,4462.500000,3601.054688,32888600
2015-10-19,4475.000000,4575.000000,4475.000000,4575.000000,3691.838135,27426600
2015-10-20,4575.000000,4625.000000,4512.500000,4625.000000,3732.185791,32531800
2015-10-21,4562.500000,4700.000000,4562.500000,4612.500000,3722.099121,32771600
2015-10-22,4637.500000,4662.500000,4587.500000,4587.500000,3701.924805,33198000
2015-10-23,4675.000000,4725.000000,4600.000000,4700.000000,3792.708008,71204000
2015-10-26,4750.000000,4812.500000,4737.500000,4787.500000,3863.316162,72643200
2015-10-27,4750.000000,4825.000000,4712.500000,4825.000000,3893.577148,40242200
2015-10-28,4762.500000,4812.500000,4725.000000,4725.000000,3812.881592,36263000
2015-10-29,4700.000000,4712.500000,4475.000000,4500.000000,3631.315918,56772800
2015-10-30,4412.500000,4462.500000,4350.000000,4350.000000,3510.271729,91534600
2015-11-02,4337.500000,4350.000000,4200.000000,4275.000000,3449.750244,42203400
2015-11-03,4350.000000,4537.500000,4350.000000,4425.000000,3570.793945,66937000
2015-11-04,4437.500000,4575.000000,4437.500000,4550.000000,3671.663818,52179000
2015-11-05,4562.500000,4575.000000,4450.000000,4487.500000,3621.228760,38344600
2015-11-06,4450.000000,4537.500000,4450.000000,4487.500000,3621.228760,19917800
2015-11-09,4400.000000,4450.000000,4350.000000,4350.000000,3510.271729,33002600
2015-11-10,4262.500000,4350.000000,4200.000000,4200.000000,3389.227783,61066000
2015-11-11,4162.500000,4175.000000,4075.000000,4087.500000,3298.445313,61456000
2015-11-12,4087.500000,4225.000000,4087.500000,4187.500000,3379.141113,50740600
2015-11-13,4150.000000,4337.500000,4137.500000,4337.500000,3500.185303,43033200
2015-11-16,4225.000000,4262.500000,4175.000000,4250.000000,3429.576172,27491600
2015-11-17,4262.500000,4337.500000,4262.500000,4312.500000,3480.010986,37557200
2015-11-18,4350.000000,4350.000000,4275.000000,4312.500000,3480.010986,24835600
2015-11-19,4350.000000,4387.500000,4337.500000,4387.500000,3540.532715,30891000
2015-11-20,4325.000000,4375.000000,4287.500000,4337.500000,3500.185303,27399200
2015-11-23,4362.500000,4425.000000,4362.500000,4362.500000,3520.359131,22977000
2015-11-24,4300.000000,4375.000000,4300.000000,4350.000000,3510.271729,13218200
2015-11-25,4362.500000,4475.000000,4350.000000,4462.500000,3601.054688,32824200
2015-11-26,4487.500000,4637.500000,4450.000000,4637.500000,3742.272949,57428600
2015-11-27,4612.500000,4637.500000,4487.500000,4487.500000,3621.228760,25275400
2015-11-30,4450.000000,4500.000000,4250.000000,4250.000000,3429.576172,145563000
2015-12-01,4375.000000,4487.500000,4375.000000,4450.000000,3590.967773,40615400
2015-12-02,4462.500000,4487.500000,4425.000000,4450.000000,3590.967773,22533600
2015-12-03,4425.000000,4462.500000,4400.000000,4400.000000,3550.619873,23085000
2015-12-04,4400.000000,4412.500000,4350.000000,4375.000000,3530.446045,33281600
2015-12-07,4425.000000,4575.000000,4412.500000,4550.000000,3671.663818,32642000
2015-12-08,4500.000000,4537.500000,4450.000000,4500.000000,3631.315918,37611000
2015-12-09,4500.000000,4500.000000,4500.000000,4500.000000,3631.315918,0
2015-12-10,4400.000000,4437.500000,4375.000000,4437.500000,3580.880859,39517400
2015-12-11,4462.500000,4475.000000,4375.000000,4375.000000,3530.446045,22992600
2015-12-14,4250.000000,4312.500000,4225.000000,4312.500000,3480.010986,39284400
2015-12-15,4337.500000,4375.000000,4287.500000,4375.000000,3530.446045,27614000
2015-12-16,4425.000000,4475.000000,4375.000000,4475.000000,3611.141846,43595600
2015-12-17,4575.000000,4575.000000,4487.500000,4550.000000,3671.663818,45149000
2015-12-18,4487.500000,4487.500000,4362.500000,4362.500000,3520.359131,46546000
2015-12-21,4362.500000,4437.500000,4362.500000,4437.500000,3580.880859,8455000
2015-12-22,4462.500000,4462.500000,4400.000000,4437.500000,3580.880859,22458000
2015-12-23,4425.000000,4450.000000,4375.000000,4437.500000,3580.880859,25856600
2015-12-28,4350.000000,4537.500000,4350.000000,4500.000000,3631.315918,33354600
2015-12-29,4537.500000,4562.500000,4537.500000,4562.500000,3681.750977,21776000
2015-12-30,4562.500000,4625.000000,4550.000000,4625.000000,3732.185791,52195400
2016-01-04,4600.000000,4675.000000,4537.500000,4625.000000,3732.185791,30333800
2016-01-05,4625.000000,4775.000000,4625.000000,4687.500000,3782.620605,53076200
2016-01-06,4725.000000,4762.500000,4675.000000,4675.000000,3772.533447,53073800
2016-01-07,4575.000000,4625.000000,4550.000000,4550.000000,3671.663818,46098200
2016-01-08,4550.000000,4637.500000,4550.000000,4637.500000,3742.272949,48554600
2016-01-11,4550.000000,4575.000000,4500.000000,4550.000000,3671.663818,31487000
2016-01-12,4600.000000,4637.500000,4550.000000,4600.000000,3712.011963,38923600
2016-01-13,4637.500000,4725.000000,4600.000000,4675.000000,3772.533447,66099200
2016-01-14,4550.000000,4737.500000,4550.000000,4675.000000,3772.533447,60422000
2016-01-15,4675.000000,4712.500000,4637.500000,4637.500000,3742.272949,20817800
2016-01-18,4625.000000,4662.500000,4625.000000,4637.500000,3742.272949,30809000
2016-01-19,4612.500000,4700.000000,4612.500000,4687.500000,3782.620605,16945600
2016-01-20,4662.500000,4700.000000,4650.000000,4662.500000,3762.446777,55759400
2016-01-21,4662.500000,4687.500000,4625.000000,4650.000000,3752.359619,55558600
2016-01-22,4650.000000,4700.000000,4637.500000,4687.500000,3782.620605,51159000
2016-01-25,4700.000000,4775.000000,4687.500000,4762.500000,3843.143066,26433600
2016-01-26,4725.000000,4775.000000,4712.500000,4762.500000,3843.143066,34352600
2016-01-27,4775.000000,4800.000000,4725.000000,4775.000000,3853.229492,48930800
2016-01-28,4775.000000,4775.000000,4712.500000,4750.000000,3833.055176,42375800
2016-01-29,4750.000000,4800.000000,4712.500000,4800.000000,3873.404053,59442800
2016-02-01,4800.000000,4825.000000,4687.500000,4812.500000,3883.490479,36809200
2016-02-02,4787.500000,4800.000000,4700.000000,4750.000000,3833.055176,25317000
2016-02-03,4700.000000,4712.500000,4675.000000,4687.500000,3782.620605,31014200
2016-02-04,4737.500000,4887.500000,4700.000000,4800.000000,3873.404053,88108000
2016-02-05,4800.000000,5200.000000,4800.000000,5175.000000,4176.013184,122032000
2016-02-09,5100.000000,5137.500000,5025.000000,5025.000000,4054.969238,28131600
2016-02-10,5000.000000,5050.000000,4900.000000,4912.500000,3964.186768,28063000
2016-02-11,4912.500000,5012.500000,4912.500000,5000.000000,4034.795898,72082200
2016-02-12,4950.000000,4975.000000,4825.000000,4862.500000,3923.837891,68214800
2016-02-15,4900.000000,4912.500000,4862.500000,4900.000000,3954.099854,55207400
2016-02-16,4912.500000,4925.000000,4862.500000,4875.000000,3933.925781,45085600
2016-02-17,4862.500000,4900.000000,4837.500000,4850.000000,3913.751465,51784000
2016-02-18,4887.500000,4937.500000,4850.000000,4862.500000,3923.837891,102818400
2016-02-19,4737.500000,4737.500000,4600.000000,4650.000000,3752.359619,190829000
2016-02-22,4612.500000,4737.500000,4612.500000,4700.000000,3792.708008,61012600
2016-02-23,4625.000000,4687.500000,4587.500000,4625.000000,3732.185791,39469600
2016-02-24,4675.000000,4750.000000,4637.500000,4700.000000,3792.708008,38199600
2016-02-25,4700.000000,4725.000000,4625.000000,4662.500000,3762.446777,29990800
2016-02-26,4687.500000,4762.500000,4687.500000,4737.500000,3822.969238,29771000
2016-02-29,4737.500000,4775.000000,4687.500000,4775.000000,3853.229492,54685600
2016-03-01,4737.500000,4775.000000,4687.500000,4725.000000,3812.881592,37785800
2016-03-02,4775.000000,4862.500000,4750.000000,4812.500000,3883.490479,62772800
2016-03-03,4850.000000,4887.500000,4800.000000,4850.000000,3913.751465,40406000
2016-03-04,4850.000000,4887.500000,4812.500000,4887.500000,3944.012451,34879800
2016-03-07,4925.000000,5000.000000,4900.000000,4987.500000,4024.708496,88233000
2016-03-08,5000.000000,5012.500000,4950.000000,5000.000000,4034.795898,72688000
2016-03-10,4900.000000,5050.000000,4900.000000,5050.000000,4075.143555,62003000
2016-03-11,5050.000000,5050.000000,5050.000000,5050.000000,4075.143555,0
2016-03-14,5050.000000,5050.000000,5050.000000,5050.000000,4075.143555,0
2016-03-15,5125.000000,5125.000000,5075.000000,5087.500000,4105.403809,28778000
2016-03-16,5100.000000,5100.000000,5000.000000,5087.500000,4105.403809,23400000
2016-03-17,5125.000000,5125.000000,5000.000000,5050.000000,4075.143555,37638200
2016-03-18,5087.500000,5087.500000,5000.000000,5050.000000,4075.143555,55003600
2016-03-21,5050.000000,5100.000000,5050.000000,5075.000000,4095.317383,68682800
2016-03-22,5100.000000,5162.500000,5087.500000,5150.000000,4155.839355,43812400
2016-03-23,5162.500000,5162.500000,5100.000000,5125.000000,4135.664551,51846800
2016-03-24,5100.000000,5162.500000,5100.000000,5112.500000,4125.578125,57742200
2016-03-28,5087.500000,5112.500000,5012.500000,5037.500000,4065.056641,35577000
2016-03-29,5037.500000,5100.000000,5000.000000,5100.000000,4115.491211,45446200
2016-03-30,5050.000000,5175.000000,5025.000000,5175.000000,4285.869629,89220800
2016-03-31,5175.000000,5187.500000,5100.000000,5150.000000,4265.165039,51931200
2016-04-01,5112.500000,5137.500000,4962.500000,5050.000000,4182.346680,30355200
2016-04-04,5050.000000,5087.500000,5037.500000,5087.500000,4213.403809,18424400
2016-04-05,5100.000000,5200.000000,5075.000000,5187.500000,4296.222656,49730800
2016-04-06,5225.000000,5225.000000,5137.500000,5187.500000,4296.222656,19957600
2016-04-07,5225.000000,5225.000000,5075.000000,5150.000000,4265.165039,35053600
2016-04-08,5025.000000,5050.000000,4887.500000,4925.000000,4078.823242,90524000
2016-04-11,4925.000000,4925.000000,4925.000000,4925.000000,4078.823242,0
2016-04-12,4762.500000,4825.000000,4725.000000,4775.000000,3954.595215,76966600
2016-04-13,4775.000000,4775.000000,4775.000000,4775.000000,3954.595215,0
2016-04-14,4775.000000,4775.000000,4775.000000,4775.000000,3954.595215,0
2016-04-15,4775.000000,4775.000000,4775.000000,4775.000000,3954.595215,0
2016-04-18,4775.000000,4775.000000,4775.000000,4775.000000,3954.595215,0
2016-04-19,4775.000000,4775.000000,4775.000000,4775.000000,3954.595215,0
2016-04-20,4812.500000,4900.000000,4800.000000,4875.000000,4037.414063,44055400
2016-04-21,4875.000000,4962.500000,4875.000000,4937.500000,4089.176025,39487800
2016-04-22,4937.500000,5000.000000,4900.000000,4987.500000,4130.584961,35299200
2016-04-25,4975.000000,4975.000000,4762.500000,4837.500000,4006.356689,50225800
2016-04-26,4800.000000,4800.000000,4637.500000,4750.000000,3933.890381,71861800
2016-04-27,4700.000000,4825.000000,4687.500000,4812.500000,3985.652100,38709800
2016-04-28,4825.000000,4912.500000,4812.500000,4912.500000,4068.470947,35210600
2016-04-29,4837.500000,4862.500000,4775.000000,4825.000000,3996.004395,25995800
2016-05-02,4812.500000,4825.000000,4700.000000,4775.000000,3954.595215,19955200
2016-05-03,4850.000000,4937.500000,4825.000000,4925.000000,4078.823242,43966200
2016-05-04,4887.500000,4900.000000,4800.000000,4850.000000,4016.708984,43003800
2016-05-09,4800.000000,4812.500000,4575.000000,4650.000000,3851.072021,86876400
2016-05-10,4650.000000,4750.000000,4625.000000,4725.000000,3913.185547,48041200
2016-05-11,4812.500000,4850.000000,4737.500000,4812.500000,3985.652100,30709200
2016-05-12,4837.500000,4837.500000,4725.000000,4750.000000,3933.890381,20142200
2016-05-13,4700.000000,4750.000000,4575.000000,4650.000000,3851.072021,43373600
2016-05-16,4550.000000,4575.000000,4487.500000,4512.500000,3737.196045,66047600
2016-05-17,4425.000000,4450.000000,4337.500000,4375.000000,3623.319824,119180600
2016-05-18,4350.000000,4462.500000,4325.000000,4400.000000,3644.024658,60239200
2016-05-19,4425.000000,4512.500000,4412.500000,4475.000000,3706.138916,64069800
2016-05-20,4475.000000,4475.000000,4337.500000,4350.000000,3602.615234,51471400
