Date,Open,High,Low,Close,adj_close,Volume,Nilai,kurs_jual,kurs_beli
2015-03-12,5925.0,6012.5,5925.0,5950.0,4717.441406,22548200.0,1,13242.0,13110.0
2015-03-13,5987.5,6025.0,5900.0,5950.0,4717.441406,34045000.0,1,13257.0,13125.0
2015-03-16,5950.0,6037.5,5925.0,6000.0,4757.083984,27144000.0,1,13303.0,13171.0
2015-03-17,6025.0,6037.5,5962.5,5987.5,4747.172852,25842400.0,1,13275.0,13143.0
2015-03-18,5925.0,6000.0,5925.0,5975.0,4737.262207,27186200.0,1,13230.0,13098.0
2015-03-19,6050.0,6100.0,6000.0,6100.0,4836.368164,37214200.0,1,13073.0,12943.0
2015-03-20,6050.0,6150.0,6037.5,6100.0,4836.368164,41523000.0,1,13140.0,13010.0
2015-03-23,6137.5,6137.5,6087.5,6087.5,4826.45752,18412800.0,1,13141.0,13011.0
2015-03-24,6075.0,6112.5,6025.0,6037.5,4872.015625,29617200.0,1,13037.0,12907.0
2015-03-25,6025.0,6087.5,6000.0,6012.5,4851.841797,29704800.0,1,12997.0,12867.0
2015-03-26,6012.5,6075.0,5975.0,6025.0,4861.928711,24745800.0,1,13068.0,12938.0
2015-03-27,5950.0,6012.5,5925.0,5975.0,4821.580566,30227800.0,1,13129.0,12999.0
2015-03-30,6025.0,6150.0,6000.0,6050.0,4882.102051,37911400.0,1,13151.0,13021.0
2015-03-31,6162.5,6237.5,6125.0,6237.5,5033.407715,41728000.0,1,13149.0,13019.0
2015-04-01,6237.5,6275.0,6050.0,6137.5,4952.711426,55345000.0,1,13108.0,12978.0
2015-04-02,6175.0,6187.5,6012.5,6137.5,4952.711426,28368800.0,1,13065.0,12935.0
2015-04-06,6150.0,6162.5,6050.0,6087.5,4912.363281,32152200.0,1,13007.0,12877.0
2015-04-07,6100.0,6100.0,6037.5,6087.5,4912.363281,47828800.0,1,13047.0,12917.0
2015-04-08,6100.0,6100.0,5987.5,6037.5,4872.015625,56715400.0,1,13067.0,12937.0
2015-04-09,6037.5,6037.5,5975.0,6000.0,4841.754883,31330400.0,1,13038.0,12908.0
2015-04-10,6012.5,6025.0,5987.5,6000.0,4841.754883,26395400.0,1,12975.0,12845.0
2015-04-13,6025.0,6025.0,5975.0,6025.0,4861.928711,40143200.0,1,13010.0,12880.0
2015-04-14,5950.0,6000.0,5887.5,5925.0,4781.232422,52074400.0,1,13044.0,12914.0
2015-04-15,5950.0,6025.0,5912.5,6025.0,4861.928711,23970200.0,1,13041.0,12911.0
2015-04-16,6050.0,6050.0,5987.5,6000.0,4841.754883,27783400.0,1,12902.0,12774.0
2015-04-17,6037.5,6037.5,5962.5,6000.0,4841.754883,20375600.0,1,12927.0,12799.0
2015-04-20,6000.0,6037.5,5950.0,6037.5,4872.015625,22244400.0,1,12939.0,12811.0
2015-04-21,6050.0,6075.0,6025.0,6075.0,4902.276367,34654600.0,1,13007.0,12877.0
2015-04-22,6075.0,6075.0,6012.5,6012.5,4851.841797,22375200.0,1,13017.0,12887.0
2015-04-23,5987.5,6025.0,5975.0,6000.0,4841.754883,32078600.0,1,13004.0,12874.0
2015-04-24,6012.5,6037.5,5950.0,5950.0,4801.407227,26768200.0,1,13006.0,12876.0
2015-04-27,5900.0,5900.0,5550.0,5625.0,4539.14502,154415400.0,1,12987.0,12857.0
2015-04-28,5450.0,5487.5,5325.0,5450.0,4397.927246,139934000.0,1,13043.0,12913.0
2015-04-29,5450.0,5475.0,5175.0,5275.0,4256.709473,158261600.0,1,13029.0,12899.0
2015-04-30,5287.5,5400.0,5237.5,5375.0,4337.405762,97794800.0,1,13002.0,12872.0
2015-05-04,5387.5,5650.0,5350.0,5587.5,4508.883789,94828800.0,1,13086.0,12956.0
2015-05-05,5600.0,5687.5,5562.5,5612.5,4529.057617,76758200.0,1,13058.0,12928.0
2015-05-06,5512.5,5700.0,5512.5,5700.0,4599.666992,64014600.0,1,13105.0,12975.0
2015-05-07,5562.5,5675.0,5525.0,5587.5,4508.883789,55562000.0,1,13130.0,13000.0
2015-05-08,5662.5,5675.0,5562.5,5587.5,4508.883789,25627400.0,1,13243.0,13111.0
2015-05-11,5587.5,5650.0,5562.5,5562.5,4488.709473,17177400.0,1,13182.0,13050.0
2015-05-12,5587.5,5675.0,5562.5,5637.5,4549.231934,48095600.0,1,13269.0,13137.0
2015-05-13,5575.0,5650.0,5575.0,5625.0,4539.14502,69074200.0,1,13254.0,13122.0
2015-05-15,5600.0,5612.5,5462.5,5475.0,4418.101563,51253800.0,1,13155.0,13025.0
2015-05-18,5475.0,5575.0,5475.0,5550.0,4478.623047,53461000.0,1,13182.0,13050.0
2015-05-19,5550.0,5612.5,5525.0,5600.0,4518.970703,33096000.0,1,13249.0,13117.0
2015-05-20,5650.0,5675.0,5587.5,5637.5,4549.231934,37371600.0,1,13235.0,13103.0
2015-05-21,5675.0,5825.0,5625.0,5812.5,4690.449707,60450800.0,1,13216.0,13084.0
2015-05-22,5850.0,5862.5,5675.0,5712.5,4609.753418,41576000.0,1,13202.0,13070.0
2015-05-25,5625.0,5650.0,5562.5,5575.0,4498.796875,50011800.0,1,13252.0,13120.0
2015-05-26,5575.0,5650.0,5562.5,5562.5,4488.709473,44223000.0,1,13258.0,13126.0
2015-05-27,5500.0,5600.0,5500.0,5500.0,4438.274902,49311000.0,1,13295.0,13163.0
2015-05-28,5512.5,5550.0,5375.0,5400.0,4357.579102,80275800.0,1,13271.0,13139.0
2015-05-29,5375.0,5412.5,5362.5,5387.5,4347.491699,79205800.0,1,13277.0,13145.0
2015-06-01,5400.0,5412.5,5300.0,5350.0,4317.231445,58122600.0,1,13296.0,13164.0
2015-06-03,5312.5,5350.0,5225.0,5275.0,4256.709473,72964200.0,1,13262.0,13130.0
2015-06-04,5262.5,5300.0,5200.0,5262.5,4246.62207,50095200.0,1,13309.0,13177.0
2015-06-05,5262.5,5337.5,5225.0,5337.5,4307.144531,33965400.0,1,13354.0,13222.0
2015-06-08,5287.5,5312.5,5125.0,5150.0,4155.839355,48959000.0,1,13427.0,13293.0
2015-06-09,5050.0,5050.0,4850.0,4975.0,4014.621582,98202600.0,1,13429.0,13295.0
2015-06-10,4975.0,5037.5,4862.5,4937.5,3984.360596,55307800.0,1,13396.0,13262.0
2015-06-11,4975.0,5000.0,4812.5,4837.5,3903.665039,53028600.0,1,13358.0,13226.0
2015-06-12,4850.0,4987.5,4837.5,4950.0,3994.447754,54092000.0,1,13384.0,13250.0
2015-06-15,4900.0,4925.0,4712.5,4712.5,3802.794678,46010000.0,1,13400.0,13266.0
2015-06-16,4750.0,4837.5,4675.0,4775.0,3853.229492,46701400.0,1,13400.0,13266.0
2015-06-17,4825.0,4975.0,4825.0,4912.5,3964.186768,85354400.0,1,13434.0,13300.0
2015-06-18,4950.0,4987.5,4825.0,4837.5,3903.665039,58094600.0,1,13408.0,13274.0
2015-06-19,4950.0,5025.0,4925.0,5000.0,4034.795898,69730200.0,1,13391.0,13257.0
2015-06-22,5037.5,5050.0,4962.5,4987.5,4024.708496,25706000.0,1,13385.0,13251.0
2015-06-23,5000.0,5037.5,4937.5,5025.0,4054.969238,57669000.0,1,13383.0,13249.0
2015-06-24,5050.0,5125.0,4912.5,4950.0,3994.447754,68400000.0,1,13346.0,13214.0
2015-06-25,4975.0,5087.5,4937.5,5000.0,4034.795898,63653200.0,1,13390.0,13256.0
2015-06-26,5037.5,5075.0,4962.5,5050.0,4075.143555,21494000.0,1,13405.0,13271.0
2015-06-29,4975.0,5025.0,4950.0,5012.5,4044.882324,25836800.0,1,13423.0,13289.0
2015-06-30,5062.5,5087.5,4975.0,5025.0,4054.969238,33188800.0,1,13399.0,13265.0
2015-07-01,5062.5,5062.5,4987.5,5000.0,4034.795898,34169400.0,1,13398.0,13264.0
2015-07-02,4950.0,5075.0,4950.0,5037.5,4065.056641,44094800.0,1,13404.0,13270.0
2015-07-03,5062.5,5100.0,5000.0,5087.5,4105.403809,22156000.0,1,13383.0,13249.0
2015-07-06,5012.5,5050.0,4950.0,4962.5,4004.534668,20481200.0,1,13420.0,13286.0
2015-07-07,5025.0,5075.0,5000.0,5075.0,4095.317383,38422400.0,1,13380.0,13246.0
2015-07-08,5000.0,5025.0,4950.0,4975.0,4014.621582,34046000.0,1,13413.0,13279.0
2015-07-09,4950.0,5000.0,4912.5,4950.0,3994.447754,33912400.0,1,13414.0,13280.0
2015-07-10,4987.5,5025.0,4975.0,5000.0,4034.795898,46530600.0,1,13371.0,13237.0
2015-07-13,5000.0,5037.5,4987.5,5025.0,4054.969238,60810400.0,1,13376.0,13242.0
2015-07-14,5050.0,5100.0,5037.5,5062.5,4085.230469,46691000.0,1,13387.0,13253.0
2015-07-15,5087.5,5087.5,4975.0,5000.0,4034.795898,29233000.0,1,13396.0,13262.0
2015-07-22,5100.0,5200.0,5062.5,5200.0,4196.186523,73339200.0,1,13435.0,13301.0
2015-07-23,5150.0,5187.5,5050.0,5050.0,4075.143555,40172200.0,1,13461.0,13327.0
2015-07-24,5025.0,5050.0,4975.0,5000.0,4034.795898,50590600.0,1,13515.0,13381.0
2015-07-27,4987.5,5025.0,4762.5,4775.0,3853.229492,69564000.0,1,13520.0,13386.0
2015-07-28,4687.5,4712.5,4637.5,4687.5,3782.620605,53882200.0,1,13527.0,13393.0
2015-07-29,4725.0,4775.0,4687.5,4750.0,3833.055176,55629800.0,1,13511.0,13377.0
2015-07-30,4800.0,4825.0,4725.0,4762.5,3843.143066,57716400.0,1,13535.0,13401.0
2015-07-31,4750.0,4787.5,4662.5,4762.5,3843.143066,113092400.0,1,13548.0,13414.0
2015-08-03,4700.0,4862.5,4700.0,4850.0,3913.751465,94851400.0,1,13559.0,13425.0
2015-08-04,4850.0,4887.5,4737.5,4762.5,3843.143066,86029000.0,1,13562.0,13428.0
2015-08-05,4800.0,4900.0,4762.5,4900.0,3954.099854,91440200.0,1,13585.0,13449.0
2015-08-06,4950.0,5037.5,4875.0,4900.0,3954.099854,69251000.0,1,13597.0,13461.0
2015-08-07,4887.5,4887.5,4812.5,4825.0,3893.577148,30417200.0,1,13604.0,13468.0
2015-08-10,4875.0,4875.0,4725.0,4762.5,3843.143066,32393600.0,1,13604.0,13468.0
2015-08-11,4812.5,4825.0,4562.5,4575.0,3691.838135,83154200.0,1,13609.0,13473.0
2015-08-12,4500.0,4500.0,4262.5,4400.0,3550.619873,99942600.0,1,13827.0,13689.0
2015-08-13,4437.5,4587.5,4425.0,4550.0,3671.663818,74166800.0,1,13816.0,13678.0
2015-08-14,4550.0,4550.0,4475.0,4500.0,3631.315918,61264800.0,1,13832.0,13694.0
2015-08-18,4475.0,4500.0,4375.0,4400.0,3550.619873,41622000.0,1,13900.0,13762.0
2015-08-19,4400.0,4437.5,4312.5,4350.0,3510.271729,46020000.0,1,13893.0,13755.0
2015-08-20,4300.0,4350.0,4262.5,4350.0,3510.271729,43783000.0,1,13907.0,13769.0
2015-08-21,4250.0,4275.0,4200.0,4250.0,3429.576172,68057800.0,1,13964.0,13826.0
2015-08-24,4137.5,4175.0,4062.5,4087.5,3298.445313,64544800.0,1,14068.0,13928.0
2015-08-25,4100.0,4325.0,4100.0,4250.0,3429.576172,148392400.0,1,14137.0,13997.0
2015-08-26,4275.0,4337.5,4175.0,4275.0,3449.750244,101184000.0,1,14173.0,14031.0
2015-08-27,4375.0,4512.5,4350.0,4500.0,3631.315918,109648400.0,1,14199.0,14057.0
2015-08-28,4600.0,4637.5,4487.5,4537.5,3661.576904,87197000.0,1,14081.0,13941.0
2015-08-31,4487.5,4562.5,4475.0,4550.0,3671.663818,53809200.0,1,14097.0,13957.0
2015-09-01,4500.0,4500.0,4337.5,4362.5,3520.359131,37098400.0,1,14151.0,14011.0
2015-09-02,4350.0,4437.5,4300.0,4400.0,3550.619873,33174800.0,1,14198.0,14056.0
2015-09-03,4425.0,4475.0,4387.5,4412.5,3560.706787,47572400.0,1,14231.0,14089.0
2015-09-04,4400.0,4437.5,4362.5,4412.5,3560.706787,20548200.0,1,14249.0,14107.0
2015-09-07,4400.0,4412.5,4350.0,4375.0,3530.446045,27176400.0,1,14305.0,14163.0
2015-09-08,4375.0,4412.5,4350.0,4400.0,3550.619873,28706400.0,1,14356.0,14214.0
2015-09-09,4437.5,4462.5,4300.0,4350.0,3510.271729,67700600.0,1,14315.0,14173.0
2015-09-10,4325.0,4325.0,4275.0,4300.0,3469.924072,35479600.0,1,14394.0,14250.0
2015-09-11,4350.0,4350.0,4325.0,4325.0,3490.098145,23444800.0,1,14378.0,14234.0
2015-09-14,4350.0,4350.0,4300.0,4325.0,3490.098145,20536800.0,1,14394.0,14250.0
2015-09-15,4312.5,4350.0,4300.0,4350.0,3510.271729,16312600.0,1,14443.0,14299.0
2015-09-16,4350.0,4362.5,4300.0,4325.0,3490.098145,16127400.0,1,14514.0,14370.0
2015-09-17,4312.5,4362.5,4300.0,4325.0,3490.098145,56196000.0,1,14524.0,14380.0
2015-09-18,4350.0,4375.0,4312.5,4325.0,3490.098145,47307600.0,1,14535.0,14391.0
2015-09-21,4325.0,4350.0,4300.0,4300.0,3469.924072,33387000.0,1,14523.0,14379.0
2015-09-22,4300.0,4325.0,4287.5,4300.0,3469.924072,17138200.0,1,14558.0,14414.0
2015-09-23,4250.0,4250.0,4012.5,4025.0,3248.010498,37873200.0,1,14696.0,14550.0
2015-09-25,4000.0,4000.0,3862.5,3862.5,3116.879395,69404000.0,1,14763.0,14617.0
2015-09-28,3862.5,3887.5,3762.5,3762.5,3036.18335,31689400.0,1,14769.0,14623.0
2015-09-29,3650.0,3887.5,3575.0,3887.5,3137.053467,31979600.0,1,14802.0,14654.0
2015-09-30,3925.0,4000.0,3912.5,3962.5,3197.575439,59189200.0,1,14730.0,14584.0
2015-10-01,4000.0,4062.5,3962.5,3987.5,3217.749268,31816800.0,1,14727.0,14581.0
2015-10-02,3987.5,4000.0,3837.5,3837.5,3096.705566,44634600.0,1,14783.0,14635.0
2015-10-05,3925.0,4100.0,3900.0,4100.0,3308.532227,28161200.0,1,14677.0,14531.0
2015-10-06,4150.0,4462.5,4150.0,4450.0,3590.967773,89953000.0,1,14454.0,14310.0
2015-10-07,4500.0,4537.5,4350.0,4462.5,3601.054688,59054600.0,1,14135.0,13995.0
2015-10-08,4462.5,4487.5,4400.0,4450.0,3590.967773,54463200.0,1,13878.0,13740.0
2015-10-09,4525.0,4637.5,4512.5,4550.0,3671.663818,88744200.0,1,13589.0,13453.0
2015-10-12,4500.0,4612.5,4500.0,4587.5,3701.924805,33246400.0,1,13533.0,13399.0
2015-10-13,4562.5,4587.5,4475.0,4475.0,3611.141846,61868200.0,1,13625.0,13489.0
2015-10-15,4475.0,4550.0,4425.0,4450.0,3590.967773,40296400.0,1,13354.0,13222.0
2015-10-16,4450.0,4537.5,4450.0,4462.5,3601.054688,32888600.0,1,13602.0,13466.0
2015-10-19,4475.0,4575.0,4475.0,4575.0,3691.838135,27426600.0,1,13631.0,13495.0
2015-10-20,4575.0,4625.0,4512.5,4625.0,3732.185791,32531800.0,1,13702.0,13566.0
2015-10-21,4562.5,4700.0,4562.5,4612.5,3722.099121,32771600.0,1,13764.0,13628.0
2015-10-22,4637.5,4662.5,4587.5,4587.5,3701.924805,33198000.0,1,13708.0,13572.0
2015-10-23,4675.0,4725.0,4600.0,4700.0,3792.708008,71204000.0,1,13558.0,13424.0
2015-10-26,4750.0,4812.5,4737.5,4787.5,3863.316162,72643200.0,1,13711.0,13575.0
2015-10-27,4750.0,4825.0,4712.5,4825.0,3893.577148,40242200.0,1,13694.0,13558.0
2015-10-28,4762.5,4812.5,4725.0,4725.0,3812.881592,36263000.0,1,13698.0,13562.0
2015-10-29,4700.0,4712.5,4475.0,4500.0,3631.315918,56772800.0,1,13630.0,13494.0
2015-10-30,4412.5,4462.5,4350.0,4350.0,3510.271729,91534600.0,1,13707.0,13571.0
2015-11-02,4337.5,4350.0,4200.0,4275.0,3449.750244,42203400.0,1,13750.0,13614.0
2015-11-03,4350.0,4537.5,4350.0,4425.0,3570.793945,66937000.0,1,13662.0,13526.0
2015-11-04,4437.5,4575.0,4437.5,4550.0,3671.663818,52179000.0,1,13528.0,13394.0
2015-11-05,4562.5,4575.0,4450.0,4487.5,3621.22876,38344600.0,1,13671.0,13535.0
2015-11-06,4450.0,4537.5,4450.0,4487.5,3621.22876,19917800.0,1,13618.0,13482.0
2015-11-09,4400.0,4450.0,4350.0,4350.0,3510.271729,33002600.0,1,13755.0,13619.0
2015-11-10,4262.5,4350.0,4200.0,4200.0,3389.227783,61066000.0,1,13687.0,13551.0
2015-11-11,4162.5,4175.0,4075.0,4087.5,3298.445313,61456000.0,1,13644.0,13508.0
2015-11-12,4087.5,4225.0,4087.5,4187.5,3379.141113,50740600.0,1,13643.0,13507.0
2015-11-13,4150.0,4337.5,4137.5,4337.5,3500.185303,43033200.0,1,13701.0,13565.0
2015-11-16,4225.0,4262.5,4175.0,4250.0,3429.576172,27491600.0,1,13801.0,13663.0
2015-11-17,4262.5,4337.5,4262.5,4312.5,3480.010986,37557200.0,1,13780.0,13642.0
2015-11-18,4350.0,4350.0,4275.0,4312.5,3480.010986,24835600.0,1,13832.0,13694.0
2015-11-19,4350.0,4387.5,4337.5,4387.5,3540.532715,30891000.0,1,13856.0,13718.0
2015-11-20,4325.0,4375.0,4287.5,4337.5,3500.185303,27399200.0,1,13808.0,13670.0
2015-11-23,4362.5,4425.0,4362.5,4362.5,3520.359131,22977000.0,1,13764.0,13628.0
2015-11-24,4300.0,4375.0,4300.0,4350.0,3510.271729,13218200.0,1,13792.0,13654.0
2015-11-25,4362.5,4475.0,4350.0,4462.5,3601.054688,32824200.0,1,13741.0,13605.0
2015-11-26,4487.5,4637.5,4450.0,4637.5,3742.272949,57428600.0,1,13802.0,13664.0
2015-11-27,4612.5,4637.5,4487.5,4487.5,3621.22876,25275400.0,1,13816.0,13678.0
2015-11-30,4450.0,4500.0,4250.0,4250.0,3429.576172,145563000.0,1,13909.0,13771.0
2015-12-01,4375.0,4487.5,4375.0,4450.0,3590.967773,40615400.0,1,13877.0,13739.0
2015-12-02,4462.5,4487.5,4425.0,4450.0,3590.967773,22533600.0,1,13826.0,13688.0
2015-12-03,4425.0,4462.5,4400.0,4400.0,3550.619873,23085000.0,1,13914.0,13776.0
2015-12-04,4400.0,4412.5,4350.0,4375.0,3530.446045,33281600.0,1,13902.0,13764.0
2015-12-07,4425.0,4575.0,4412.5,4550.0,3671.663818,32642000.0,1,13906.0,13768.0
2015-12-08,4500.0,4537.5,4450.0,4500.0,3631.315918,37611000.0,1,13922.0,13784.0
2015-12-09,4500.0,4500.0,4500.0,4500.0,3631.315918,0.0,1,13922.0,13784.0
2015-12-10,4400.0,4437.5,4375.0,4437.5,3580.880859,39517400.0,1,14024.0,13884.0
2015-12-11,4462.5,4475.0,4375.0,4375.0,3530.446045,22992600.0,1,14007.0,13867.0
2015-12-14,4250.0,4312.5,4225.0,4312.5,3480.010986,39284400.0,1,14146.0,14006.0
2015-12-15,4337.5,4375.0,4287.5,4375.0,3530.446045,27614000.0,1,14135.0,13995.0
2015-12-16,4425.0,4475.0,4375.0,4475.0,3611.141846,43595600.0,1,14120.0,13980.0
2015-12-17,4575.0,4575.0,4487.5,4550.0,3671.663818,45149000.0,1,14098.0,13958.0
2015-12-18,4487.5,4487.5,4362.5,4362.5,3520.359131,46546000.0,1,14102.0,13962.0
2015-12-21,4362.5,4437.5,4362.5,4437.5,3580.880859,8455000.0,1,13941.0,13803.0
2015-12-22,4462.5,4462.5,4400.0,4437.5,3580.880859,22458000.0,1,13683.0,13547.0
2015-12-23,4425.0,4450.0,4375.0,4437.5,3580.880859,25856600.0,1,13712.0,13576.0
2015-12-28,4350.0,4537.5,4350.0,4500.0,3631.315918,33354600.0,1,13707.0,13571.0
2015-12-29,4537.5,4562.5,4537.5,4562.5,3681.750977,21776000.0,1,13726.0,13590.0
2015-12-30,4562.5,4625.0,4550.0,4625.0,3732.185791,52195400.0,1,13863.0,13725.0
2016-01-04,4600.0,4675.0,4537.5,4625.0,3732.185791,30333800.0,1,13967.0,13829.0
2016-01-05,4625.0,4775.0,4625.0,4687.5,3782.620605,53076200.0,1,14001.0,13861.0
2016-01-06,4725.0,4762.5,4675.0,4675.0,3772.533447,53073800.0,1,13932.0,13794.0
2016-01-07,4575.0,4625.0,4550.0,4550.0,3671.663818,46098200.0,1,14016.0,13876.0
2016-01-08,4550.0,4637.5,4550.0,4637.5,3742.272949,48554600.0,1,13943.0,13805.0
2016-01-11,4550.0,4575.0,4500.0,4550.0,3671.663818,31487000.0,1,14005.0,13865.0
2016-01-12,4600.0,4637.5,4550.0,4600.0,3712.011963,38923600.0,1,13904.0,13766.0
2016-01-13,4637.5,4725.0,4600.0,4675.0,3772.533447,66099200.0,1,13930.0,13792.0
2016-01-14,4550.0,4737.5,4550.0,4675.0,3772.533447,60422000.0,1,13946.0,13808.0
2016-01-15,4675.0,4712.5,4637.5,4637.5,3742.272949,20817800.0,1,13955.0,13817.0
2016-01-18,4625.0,4662.5,4625.0,4637.5,3742.272949,30809000.0,1,14001.0,13861.0
2016-01-19,4612.5,4700.0,4612.5,4687.5,3782.620605,16945600.0,1,13991.0,13851.0
2016-01-20,4662.5,4700.0,4650.0,4662.5,3762.446777,55759400.0,1,13965.0,13827.0
2016-01-21,4662.5,4687.5,4625.0,4650.0,3752.359619,55558600.0,1,13968.0,13830.0
2016-01-22,4650.0,4700.0,4637.5,4687.5,3782.620605,51159000.0,1,13943.0,13805.0
2016-01-25,4700.0,4775.0,4687.5,4762.5,3843.143066,26433600.0,1,13913.0,13775.0
2016-01-26,4725.0,4775.0,4712.5,4762.5,3843.143066,34352600.0,1,13974.0,13834.0
2016-01-27,4775.0,4800.0,4725.0,4775.0,3853.229492,48930800.0,1,13940.0,13802.0
2016-01-28,4775.0,4775.0,4712.5,4750.0,3833.055176,42375800.0,1,13958.0,13820.0
2016-01-29,4750.0,4800.0,4712.5,4800.0,3873.404053,59442800.0,1,13915.0,13777.0
2016-02-01,4800.0,4825.0,4687.5,4812.5,3883.490479,36809200.0,1,13767.0,13631.0
2016-02-02,4787.5,4800.0,4700.0,4750.0,3833.055176,25317000.0,1,13689.0,13553.0
2016-02-03,4700.0,4712.5,4675.0,4687.5,3782.620605,31014200.0,1,13826.0,13688.0
2016-02-04,4737.5,4887.5,4700.0,4800.0,3873.404053,88108000.0,1,13730.0,13594.0
2016-02-05,4800.0,5200.0,4800.0,5175.0,4176.013184,122032000.0,1,13721.0,13585.0
2016-02-09,5100.0,5137.5,5025.0,5025.0,4054.969238,28131600.0,1,13757.0,13621.0
2016-02-10,5000.0,5050.0,4900.0,4912.5,3964.186768,28063000.0,1,13606.0,13470.0
