Date,Open,High,Low,Close,adj_close,Volume,Nilai,kurs_jual,kurs_beli
2016-07-13,5400.0,5475.0,5350.0,5400.0,4636.554688,16179700.0,1,13160.0,13030.0
2016-07-14,5450.0,5450.0,5300.0,5300.0,4550.693359,19319500.0,1,13153.0,13023.0
2016-07-15,5375.0,5450.0,5350.0,5450.0,4679.48584,24534400.0,1,13151.0,13021.0
2016-07-18,5400.0,5475.0,5350.0,5475.0,4700.95166,11566800.0,1,13178.0,13046.0
2016-07-19,5500.0,5675.0,5450.0,5600.0,4808.279297,33771000.0,1,13151.0,13021.0
2016-07-20,5600.0,5700.0,5575.0,5650.0,4851.209961,23690400.0,1,13166.0,13034.0
2016-07-21,5675.0,5675.0,5525.0,5575.0,4786.813477,16927100.0,1,13188.0,13056.0
2016-07-22,5500.0,5500.0,5300.0,5300.0,4550.693359,41480200.0,1,13168.0,13036.0
2016-07-25,5350.0,5375.0,5125.0,5175.0,4443.365723,49902900.0,1,13201.0,13069.0
2016-07-26,5175.0,5325.0,5150.0,5225.0,4486.295898,46669100.0,1,13216.0,13084.0
2016-07-27,5300.0,5450.0,5275.0,5375.0,4615.089844,71190000.0,1,13196.0,13064.0
2016-07-28,5425.0,5450.0,5300.0,5400.0,4636.554688,25047000.0,1,13179.0,13047.0
2016-07-29,5425.0,5450.0,5275.0,5350.0,4593.624512,29659300.0,1,13159.0,13029.0
2016-08-01,5400.0,5575.0,5400.0,5525.0,4743.883301,48958000.0,1,13145.0,13015.0
2016-08-02,5525.0,5550.0,5475.0,5475.0,4700.95166,22924000.0,1,13144.0,13014.0
2016-08-03,5450.0,5500.0,5400.0,5425.0,4658.020508,17140600.0,1,13180.0,13048.0
2016-08-04,5450.0,5500.0,5425.0,5450.0,4679.48584,17211200.0,1,13204.0,13072.0
2016-08-05,5500.0,5725.0,5500.0,5650.0,4851.209961,85688400.0,1,13191.0,13059.0
2016-08-08,5725.0,5875.0,5725.0,5850.0,5022.935059,61713000.0,1,13210.0,13078.0
2016-08-09,5850.0,5900.0,5750.0,5800.0,4980.003906,32526800.0,1,13199.0,13067.0
2016-08-10,5825.0,5975.0,5675.0,5700.0,4894.141602,26517900.0,1,13189.0,13057.0
2016-08-11,5750.0,5775.0,5625.0,5625.0,4829.745117,21523600.0,1,13179.0,13047.0
2016-08-12,5650.0,5700.0,5600.0,5625.0,4829.745117,32387500.0,1,13186.0,13054.0
2016-08-15,5625.0,5675.0,5475.0,5650.0,4851.209961,32761100.0,1,13187.0,13055.0
2016-08-16,5650.0,5800.0,5650.0,5800.0,4980.003906,29495300.0,1,13163.0,13033.0
2016-08-18,5825.0,5950.0,5800.0,5875.0,5044.399902,50585500.0,1,13180.0,13048.0
2016-08-19,5875.0,5975.0,5825.0,5850.0,5022.935059,20928900.0,1,13185.0,13053.0
2016-08-22,5750.0,5800.0,5650.0,5775.0,4958.537598,24546500.0,1,13263.0,13131.0
2016-08-23,5675.0,5825.0,5625.0,5800.0,4980.003906,25041000.0,1,13282.0,13150.0
2016-08-24,5775.0,5850.0,5750.0,5825.0,5001.469238,8709200.0,1,13318.0,13186.0
2016-08-25,5825.0,5850.0,5750.0,5850.0,5022.935059,18192100.0,1,13333.0,13201.0
2016-08-26,5850.0,5850.0,5775.0,5825.0,5001.469238,9519400.0,1,13308.0,13176.0
2016-08-29,5825.0,5825.0,5725.0,5800.0,4980.003906,17097500.0,1,13341.0,13209.0
2016-08-30,5750.0,5825.0,5750.0,5825.0,5001.469238,22153600.0,1,13326.0,13194.0
2016-08-31,5775.0,5875.0,5750.0,5875.0,5044.399902,16497600.0,1,13367.0,13233.0
2016-09-01,5875.0,5875.0,5800.0,5850.0,5022.935059,10062200.0,1,13335.0,13203.0
2016-09-02,5850.0,5875.0,5775.0,5825.0,5001.469238,19297600.0,1,13327.0,13195.0
2016-09-05,5825.0,5875.0,5825.0,5825.0,5001.469238,12045000.0,1,13263.0,13131.0
2016-09-06,5750.0,5850.0,5750.0,5850.0,5022.935059,16907500.0,1,13228.0,13096.0
2016-09-07,5825.0,5875.0,5800.0,5825.0,5001.469238,17727800.0,1,13151.0,13021.0
2016-09-08,5800.0,5850.0,5725.0,5800.0,4980.003906,12680500.0,1,13155.0,13025.0
2016-09-09,5750.0,5750.0,5575.0,5675.0,4872.675781,37651100.0,1,13154.0,13024.0
2016-09-13,5600.0,5750.0,5525.0,5625.0,4829.745117,29582200.0,1,13217.0,13085.0
2016-09-14,5625.0,5625.0,5350.0,5500.0,4722.416992,44214400.0,1,13294.0,13162.0
2016-09-15,5450.0,5550.0,5350.0,5525.0,4743.883301,71316000.0,1,13256.0,13124.0
2016-09-16,5575.0,5625.0,5425.0,5475.0,4700.95166,57565000.0,1,13197.0,13065.0
2016-09-19,5525.0,5525.0,5300.0,5300.0,4550.693359,43002400.0,1,13230.0,13098.0
2016-09-20,5325.0,5450.0,5325.0,5450.0,4679.48584,33487100.0,1,13208.0,13076.0
2016-09-21,5400.0,5500.0,5375.0,5475.0,4700.95166,21619200.0,1,13214.0,13082.0
2016-09-22,5550.0,5600.0,5450.0,5575.0,4786.813477,28392800.0,1,13163.0,13033.0
2016-09-23,5525.0,5575.0,5450.0,5525.0,4743.883301,28010500.0,1,13163.0,13033.0
2016-09-26,5575.0,5575.0,5500.0,5525.0,4743.883301,11389700.0,1,13141.0,13011.0
2016-09-27,5475.0,5625.0,5425.0,5600.0,4808.279297,37857700.0,1,13092.0,12962.0
2016-09-28,5600.0,5650.0,5550.0,5625.0,4829.745117,23485600.0,1,12991.0,12861.0
2016-09-29,5675.0,5675.0,5575.0,5600.0,4808.279297,11245100.0,1,13017.0,12887.0
2016-09-30,5600.0,5625.0,5500.0,5550.0,4765.348633,23008500.0,1,13063.0,12933.0
2016-10-03,5600.0,5625.0,5550.0,5625.0,4829.745117,11813300.0,1,13075.0,12945.0
2016-10-04,5575.0,5625.0,5500.0,5575.0,4786.813477,18860600.0,1,13053.0,12923.0
2016-10-05,5550.0,5575.0,5450.0,5525.0,4743.883301,23204700.0,1,13060.0,12930.0
2016-10-06,5525.0,5550.0,5350.0,5400.0,4636.554688,28814100.0,1,13057.0,12927.0
2016-10-07,5400.0,5400.0,5250.0,5300.0,4550.693359,26482100.0,1,13067.0,12937.0
2016-10-10,5325.0,5350.0,5275.0,5300.0,4550.693359,10648500.0,1,13034.0,12904.0
2016-10-11,5300.0,5350.0,5150.0,5200.0,4464.830078,25475300.0,1,13057.0,12927.0
2016-10-12,5175.0,5200.0,5150.0,5175.0,4443.365723,20311900.0,1,13088.0,12958.0
2016-10-13,5200.0,5425.0,5150.0,5375.0,4615.089844,75763600.0,1,13093.0,12963.0
2016-10-14,5425.0,5500.0,5350.0,5475.0,4700.95166,35603000.0,1,13112.0,12982.0
2016-10-17,5450.0,5550.0,5425.0,5500.0,4722.416992,24388700.0,1,13119.0,12989.0
2016-10-18,5475.0,5525.0,5375.0,5400.0,4636.554688,32238200.0,1,13109.0,12979.0
2016-10-19,5425.0,5450.0,5375.0,5400.0,4636.554688,19366200.0,1,13072.0,12942.0
2016-10-20,5450.0,5500.0,5425.0,5450.0,4679.48584,14011900.0,1,13064.0,12934.0
2016-10-21,5425.0,5475.0,5425.0,5425.0,4658.020508,8486200.0,1,13085.0,12955.0
2016-10-24,5425.0,5500.0,5425.0,5450.0,4679.48584,6452000.0,1,13112.0,12982.0
2016-10-25,5450.0,5500.0,5400.0,5475.0,4700.95166,13459600.0,1,13087.0,12957.0
2016-10-26,5475.0,5500.0,5425.0,5450.0,4679.48584,19854400.0,1,13062.0,12932.0
2016-10-27,5475.0,5525.0,5400.0,5525.0,4743.883301,18363400.0,1,13092.0,12962.0
2016-10-28,5525.0,5550.0,5500.0,5525.0,4743.883301,12597600.0,1,13113.0,12983.0
2016-10-31,5550.0,5600.0,5525.0,5575.0,4786.813477,13679800.0,1,13116.0,12986.0
2016-11-01,5600.0,5600.0,5500.0,5525.0,4743.883301,8436300.0,1,13101.0,12971.0
2016-11-02,5525.0,5525.0,5425.0,5525.0,4743.883301,10426000.0,1,13123.0,12993.0
2016-11-03,5475.0,5525.0,5450.0,5475.0,4700.95166,14272800.0,1,13115.0,12985.0
2016-11-04,5400.0,5625.0,5400.0,5600.0,4808.279297,20033000.0,1,13169.0,13037.0
2016-11-07,5550.0,5650.0,5500.0,5575.0,4786.813477,21125700.0,1,13147.0,13017.0
2016-11-08,5625.0,5725.0,5575.0,5725.0,4915.607422,25386000.0,1,13155.0,13025.0
2016-11-09,5700.0,5700.0,5400.0,5575.0,4786.813477,40124400.0,1,13149.0,13019.0
2016-11-10,5625.0,5650.0,5550.0,5575.0,4786.813477,19672200.0,1,13184.0,13052.0
2016-11-11,5450.0,5450.0,5025.0,5150.0,4421.899902,73671600.0,1,13417.0,13283.0
2016-11-14,5050.0,5250.0,4810.0,5125.0,4400.434082,38602900.0,1,13425.0,13291.0
2016-11-15,5125.0,5250.0,5000.0,5000.0,4293.106445,47330700.0,1,13405.0,13271.0
2016-11-16,5075.0,5325.0,5075.0,5225.0,4486.295898,42752600.0,1,13414.0,13280.0
2016-11-17,5225.0,5325.0,5200.0,5225.0,4486.295898,23881500.0,1,13452.0,13318.0
2016-11-18,5300.0,5300.0,5200.0,5225.0,4486.295898,13810200.0,1,13475.0,13341.0
2016-11-21,5300.0,5300.0,5200.0,5200.0,4464.830078,23031200.0,1,13505.0,13371.0
2016-11-22,5200.0,5250.0,5150.0,5250.0,4507.761719,14508800.0,1,13491.0,13357.0
2016-11-23,5200.0,5225.0,5100.0,5125.0,4400.434082,33734500.0,1,13540.0,13406.0
2016-11-24,5100.0,5175.0,5000.0,5000.0,4293.106445,28693800.0,1,13608.0,13472.0
2016-11-25,5000.0,5150.0,5000.0,5025.0,4314.571289,10259900.0,1,13638.0,13502.0
2016-11-28,5025.0,5100.0,5025.0,5075.0,4357.503418,7859700.0,1,13534.0,13400.0
2016-11-29,5075.0,5200.0,5075.0,5100.0,4378.96875,10763000.0,1,13617.0,13481.0
2016-11-30,5150.0,5275.0,5125.0,5175.0,4443.365723,26160100.0,1,13631.0,13495.0
2016-12-01,5200.0,5300.0,5200.0,5275.0,4529.227539,20271700.0,1,13650.0,13514.0
2016-12-02,5300.0,5350.0,5250.0,5300.0,4550.693359,10152600.0,1,13592.0,13456.0
2016-12-05,5275.0,5375.0,5275.0,5325.0,4572.158203,13521100.0,1,13584.0,13448.0
2016-12-06,5400.0,5400.0,5325.0,5375.0,4615.089844,15421400.0,1,13472.0,13338.0
2016-12-07,5350.0,5425.0,5325.0,5350.0,4593.624512,9967800.0,1,13403.0,13269.0
2016-12-08,5375.0,5425.0,5350.0,5425.0,4658.020508,12393200.0,1,13371.0,13237.0
2016-12-09,5500.0,5525.0,5400.0,5475.0,4700.95166,5435500.0,1,13404.0,13270.0
2016-12-13,5400.0,5525.0,5400.0,5475.0,4700.95166,21177400.0,1,13376.0,13242.0
2016-12-14,5550.0,5550.0,5450.0,5475.0,4700.95166,10630900.0,1,13351.0,13219.0
2016-12-15,5400.0,5475.0,5350.0,5400.0,4636.554688,12414000.0,1,13434.0,13300.0
2016-12-16,5500.0,5500.0,5350.0,5350.0,4593.624512,20732700.0,1,13493.0,13359.0
2016-12-19,5425.0,5500.0,5375.0,5425.0,4658.020508,16237100.0,1,13448.0,13314.0
2016-12-20,5500.0,5500.0,5350.0,5400.0,4636.554688,8613200.0,1,13460.0,13326.0
2016-12-21,5450.0,5475.0,5350.0,5350.0,4593.624512,16047500.0,1,13540.0,13406.0
2016-12-22,5425.0,5450.0,5275.0,5300.0,4550.693359,8044200.0,1,13502.0,13368.0
2016-12-23,5275.0,5400.0,5225.0,5250.0,4507.761719,9146700.0,1,13537.0,13403.0
2016-12-27,5200.0,5300.0,5200.0,5250.0,4507.761719,3934200.0,1,13503.0,13369.0
2016-12-28,5250.0,5450.0,5250.0,5375.0,4615.089844,13783500.0,1,13514.0,13380.0
2016-12-29,5375.0,5525.0,5375.0,5475.0,4700.95166,19411800.0,1,13540.0,13406.0
2016-12-30,5500.0,5650.0,5450.0,5525.0,4743.883301,28427800.0,1,13503.0,13369.0
2017-01-02,5525.0,5525.0,5525.0,5525.0,4743.883301,0.0,1,13503.0,13369.0
2017-01-03,5525.0,5525.0,5450.0,5475.0,4700.95166,6710500.0,1,13552.0,13418.0
2017-01-04,5500.0,5600.0,5475.0,5600.0,4808.279297,21406600.0,1,13545.0,13411.0
2017-01-05,5650.0,5650.0,5550.0,5625.0,4829.745117,10540900.0,1,13437.0,13303.0
2017-01-06,5600.0,5675.0,5575.0,5600.0,4808.279297,11663500.0,1,13414.0,13280.0
2017-01-09,5650.0,5675.0,5550.0,5550.0,4765.348633,5590700.0,1,13452.0,13318.0
2017-01-10,5625.0,5625.0,5550.0,5600.0,4808.279297,9258400.0,1,13387.0,13253.0
2017-01-11,5625.0,5625.0,5575.0,5600.0,4808.279297,12116600.0,1,13394.0,13260.0
2017-01-12,5625.0,5625.0,5550.0,5550.0,4765.348633,5229800.0,1,13354.0,13222.0
2017-01-13,5550.0,5600.0,5400.0,5475.0,4700.95166,10899900.0,1,13375.0,13241.0
2017-01-16,5525.0,5625.0,5475.0,5475.0,4700.95166,17422600.0,1,13421.0,13287.0
2017-01-17,5475.0,5550.0,5475.0,5525.0,4743.883301,18352200.0,1,13448.0,13314.0
2017-01-18,5575.0,5575.0,5525.0,5575.0,4786.813477,20682700.0,1,13395.0,13261.0
2017-01-19,5575.0,5600.0,5450.0,5450.0,4679.48584,12431800.0,1,13443.0,13309.0
2017-01-20,5475.0,5525.0,5450.0,5450.0,4679.48584,11497300.0,1,13449.0,13315.0
2017-01-23,5500.0,5575.0,5450.0,5525.0,4743.883301,17986900.0,1,13439.0,13305.0
2017-01-24,5550.0,5575.0,5500.0,5550.0,4765.348633,10048300.0,1,13397.0,13263.0
2017-01-25,5600.0,5600.0,5500.0,5500.0,4722.416992,25846700.0,1,13407.0,13273.0
2017-01-26,5550.0,5625.0,5525.0,5600.0,4808.279297,32743100.0,1,13392.0,13258.0
2017-01-27,5600.0,5800.0,5575.0,5750.0,4937.072754,60702700.0,1,13426.0,13292.0
2017-01-30,5775.0,5800.0,5700.0,5725.0,4915.607422,28483800.0,1,13402.0,13268.0
2017-01-31,5700.0,5725.0,5625.0,5700.0,4894.141602,19780300.0,1,13410.0,13276.0
2017-02-01,5700.0,5950.0,5675.0,5950.0,5108.796387,69953000.0,1,13416.0,13282.0
2017-02-02,5975.0,6075.0,5950.0,6025.0,5173.193359,43318100.0,1,13441.0,13307.0
2017-02-03,6000.0,6025.0,5950.0,5975.0,5130.262695,18206800.0,1,13429.0,13295.0
2017-02-06,6050.0,6150.0,6000.0,6025.0,5173.193359,24965300.0,1,13396.0,13262.0
2017-02-07,6025.0,6100.0,6025.0,6100.0,5237.590332,25390100.0,1,13389.0,13255.0
2017-02-08,6125.0,6175.0,6075.0,6125.0,5259.055176,52191800.0,1,13404.0,13270.0
2017-02-09,6175.0,6250.0,6150.0,6200.0,5323.452148,65360400.0,1,13375.0,13241.0
2017-02-10,6250.0,6275.0,6200.0,6250.0,5366.383301,44432300.0,1,13385.0,13251.0
2017-02-13,6300.0,6300.0,6250.0,6300.0,5409.314453,28817100.0,1,13397.0,13263.0
2017-02-14,6300.0,6325.0,6175.0,6300.0,5409.314453,23095800.0,1,13397.0,13263.0
2017-02-15,6300.0,6300.0,6300.0,6300.0,5409.314453,0.0,1,13397.0,13263.0
2017-02-16,6250.0,6275.0,6125.0,6200.0,5323.452148,44174500.0,1,13396.0,13262.0
2017-02-17,6300.0,6300.0,6200.0,6300.0,5409.314453,17059500.0,1,13395.0,13261.0
2017-02-20,6250.0,6300.0,6200.0,6275.0,5387.849121,16148400.0,1,13419.0,13285.0
2017-02-21,6300.0,6300.0,6200.0,6275.0,5387.849121,19925800.0,1,13437.0,13303.0
2017-02-22,6275.0,6300.0,6200.0,6275.0,5387.849121,20585400.0,1,13423.0,13289.0
2017-02-23,6250.0,6325.0,6225.0,6325.0,5430.779297,13056500.0,1,13427.0,13293.0
2017-02-24,6350.0,6375.0,6275.0,6350.0,5452.245605,18719900.0,1,13403.0,13269.0
2017-02-27,6350.0,6350.0,6125.0,6175.0,5301.986816,31160000.0,1,13406.0,13272.0
2017-02-28,6200.0,6275.0,6175.0,6250.0,5366.383301,18740500.0,1,13414.0,13280.0
2017-03-01,6150.0,6250.0,6150.0,6225.0,5344.917969,21821200.0,1,13428.0,13294.0
2017-03-02,6275.0,6350.0,6225.0,6225.0,5344.917969,20188500.0,1,13428.0,13294.0
2017-03-03,6300.0,6350.0,6250.0,6350.0,5452.245605,25249300.0,1,13442.0,13308.0
2017-03-06,6350.0,6350.0,6275.0,6300.0,5409.314453,14296900.0,1,13431.0,13297.0
2017-03-07,6350.0,6350.0,6250.0,6300.0,5409.314453,18345200.0,1,13417.0,13283.0
2017-03-08,6300.0,6300.0,6250.0,6275.0,5387.849121,13125000.0,1,13407.0,13273.0
2017-03-09,6400.0,6400.0,6275.0,6400.0,5495.17627,11001500.0,1,13440.0,13306.0
2017-03-10,6400.0,6425.0,6300.0,6300.0,5409.314453,12561300.0,1,13460.0,13326.0
2017-03-13,6450.0,6450.0,6300.0,6350.0,5452.245605,20437500.0,1,13431.0,13297.0
2017-03-14,6400.0,6425.0,6325.0,6375.0,5473.710938,8184600.0,1,13427.0,13293.0
2017-03-15,6300.0,6425.0,6300.0,6400.0,5495.17627,20860600.0,1,13442.0,13308.0
2017-03-16,6450.0,6600.0,6400.0,6600.0,5666.900879,43970400.0,1,13403.0,13269.0
2017-03-17,6650.0,6700.0,6575.0,6700.0,5752.762695,38822100.0,1,13409.0,13275.0
2017-03-20,6600.0,6775.0,6550.0,6600.0,5666.900879,21970100.0,1,13396.0,13262.0
2017-03-21,6600.0,6625.0,6450.0,6575.0,5645.435059,29084400.0,1,13375.0,13241.0
2017-03-22,6550.0,6600.0,6425.0,6600.0,5666.900879,47213100.0,1,13402.0,13268.0
2017-03-23,6675.0,6950.0,6650.0,6900.0,5924.486816,54959200.0,1,13399.0,13265.0
2017-03-24,6750.0,6825.0,6700.0,6800.0,6024.427734,20218800.0,1,13396.0,13262.0
2017-03-27,6525.0,6775.0,6475.0,6525.0,5967.547852,34912500.0,1,13381.0,13247.0
2017-03-29,6525.0,6750.0,6525.0,6600.0,6036.140625,35464300.0,1,13390.0,13256.0
2017-03-30,6375.0,6625.0,6350.0,6375.0,5830.362793,47605300.0,1,13383.0,13249.0
2017-03-31,6400.0,6475.0,6375.0,6475.0,5921.819336,49095300.0,1,13388.0,13254.0
2017-04-03,6400.0,6500.0,6400.0,6450.0,5898.955566,18756700.0,1,13391.0,13257.0
2017-04-04,6500.0,6600.0,6450.0,6550.0,5990.412109,14386900.0,1,13393.0,13259.0
2017-04-05,6550.0,6550.0,6550.0,6550.0,5990.412109,0.0,1,13396.0,13262.0
2017-04-06,6575.0,6700.0,6525.0,6700.0,6127.59668,21145100.0,1,13394.0,13260.0
2017-04-07,6600.0,6625.0,6450.0,6475.0,5921.819336,34832000.0,1,13408.0,13274.0
2017-04-10,6475.0,6575.0,6425.0,6450.0,5898.955566,27834000.0,1,13390.0,13256.0
