Date,Open,High,Low,Close,Adj Close,Volume
2015-05-15,6875.000000,6875.000000,6700.000000,6725.000000,5642.593262,11108500
2015-05-18,6650.000000,6750.000000,6650.000000,6675.000000,5600.641113,14363000
2015-05-19,6650.000000,6800.000000,6650.000000,6750.000000,5663.569824,22388300
2015-05-20,6800.000000,6800.000000,6725.000000,6775.000000,5684.545410,11599200
2015-05-21,6750.000000,7050.000000,6750.000000,7000.000000,5873.332031,29450800
2015-05-22,6925.000000,7125.000000,6875.000000,7075.000000,5936.259277,18763400
2015-05-25,7100.000000,7100.000000,7025.000000,7050.000000,5915.283691,13147300
2015-05-26,7000.000000,7050.000000,6950.000000,6950.000000,5831.379883,16683600
2015-05-27,6950.000000,6975.000000,6750.000000,6850.000000,5747.474121,18499800
2015-05-28,6900.000000,6950.000000,6875.000000,6900.000000,5789.426270,18367000
2015-05-29,6925.000000,6950.000000,6750.000000,6875.000000,5768.450684,23048500
2015-06-01,6775.000000,6825.000000,6600.000000,6650.000000,5579.665039,27989200
2015-06-03,6650.000000,6650.000000,6250.000000,6375.000000,5348.927246,38511300
2015-06-04,6400.000000,6425.000000,6200.000000,6200.000000,5202.093262,53328900
2015-06-05,6100.000000,6250.000000,6100.000000,6225.000000,5223.069824,25616300
2015-06-08,6175.000000,6225.000000,6025.000000,6025.000000,5055.260254,27492700
2015-06-09,5950.000000,5950.000000,5650.000000,5800.000000,4866.474609,68411000
2015-06-10,5875.000000,6000.000000,5700.000000,5750.000000,4824.522461,46491000
2015-06-11,5825.000000,5850.000000,5500.000000,5575.000000,4677.688477,60537900
2015-06-12,5625.000000,5650.000000,5525.000000,5625.000000,4719.641113,35967400
2015-06-15,5550.000000,5575.000000,5375.000000,5375.000000,4509.879883,28899900
2015-06-16,5325.000000,5525.000000,5200.000000,5500.000000,4614.760254,56267800
2015-06-17,5550.000000,5675.000000,5450.000000,5650.000000,4740.618164,38199800
2015-06-18,5675.000000,5700.000000,5475.000000,5525.000000,4635.737305,30883800
2015-06-19,5550.000000,5650.000000,5550.000000,5575.000000,4677.688477,34030300
2015-06-22,5600.000000,5675.000000,5550.000000,5600.000000,4698.665039,24747300
2015-06-23,5650.000000,5650.000000,5500.000000,5575.000000,4677.688477,19754100
2015-06-24,5575.000000,5650.000000,5450.000000,5500.000000,4614.760254,27391900
2015-06-25,5450.000000,5475.000000,5325.000000,5350.000000,4488.903809,31020000
2015-06-26,5250.000000,5400.000000,5250.000000,5275.000000,4425.974609,27839600
2015-06-29,5200.000000,5275.000000,5100.000000,5250.000000,4404.998535,19051200
2015-06-30,5275.000000,5350.000000,5200.000000,5300.000000,4446.951172,38309800
2015-07-01,5300.000000,5375.000000,5275.000000,5300.000000,4446.951172,25175000
2015-07-02,5325.000000,5600.000000,5300.000000,5575.000000,4677.688477,60118000
2015-07-03,5600.000000,5675.000000,5475.000000,5625.000000,4719.641113,28643500
2015-07-06,5525.000000,5625.000000,5400.000000,5450.000000,4572.808105,25690800
2015-07-07,5450.000000,5550.000000,5450.000000,5550.000000,4656.713379,23243400
2015-07-08,5500.000000,5525.000000,5375.000000,5400.000000,4530.855469,34537200
2015-07-09,5375.000000,5450.000000,5250.000000,5350.000000,4488.903809,25719400
2015-07-10,5400.000000,5475.000000,5350.000000,5450.000000,4572.808105,19183100
2015-07-13,5500.000000,5525.000000,5425.000000,5475.000000,4593.784668,19111700
2015-07-14,5525.000000,5575.000000,5250.000000,5300.000000,4446.951172,54063300
2015-07-15,5300.000000,5325.000000,5075.000000,5075.000000,4258.165527,54001700
2015-07-22,5125.000000,5275.000000,5125.000000,5175.000000,4342.070801,58476200
2015-07-23,5175.000000,5225.000000,5075.000000,5100.000000,4279.141602,60661900
2015-07-24,5075.000000,5100.000000,4985.000000,5000.000000,4195.236816,45801800
2015-07-27,5000.000000,5050.000000,4800.000000,4850.000000,4069.379150,41513500
2015-07-28,4800.000000,4830.000000,4735.000000,4745.000000,3981.279541,30220500
2015-07-29,4800.000000,4830.000000,4620.000000,4640.000000,3893.179932,39708800
2015-07-30,4695.000000,4710.000000,4450.000000,4480.000000,3758.932373,86780500
2015-07-31,4460.000000,4790.000000,4450.000000,4760.000000,3993.865234,51987600
2015-08-03,4760.000000,4845.000000,4710.000000,4815.000000,4040.012939,30319000
2015-08-04,4815.000000,4835.000000,4785.000000,4795.000000,4023.231445,25973900
2015-08-05,4800.000000,5125.000000,4795.000000,5100.000000,4279.141602,40163300
2015-08-06,5150.000000,5250.000000,5150.000000,5175.000000,4342.070801,55025800
2015-08-07,5100.000000,5125.000000,4990.000000,5000.000000,4195.236816,26842800
2015-08-10,4945.000000,4950.000000,4855.000000,4890.000000,4102.941406,29135700
2015-08-11,4905.000000,4940.000000,4600.000000,4665.000000,3914.156006,43151800
2015-08-12,4580.000000,4585.000000,4455.000000,4510.000000,3784.103271,41726500
2015-08-13,4540.000000,4730.000000,4540.000000,4630.000000,3884.789063,43286500
2015-08-14,4650.000000,4655.000000,4500.000000,4575.000000,3838.641602,38569400
2015-08-18,4550.000000,4565.000000,4340.000000,4340.000000,3641.465088,58226500
2015-08-19,4340.000000,4470.000000,4310.000000,4420.000000,3708.588867,26401200
2015-08-20,4420.000000,4460.000000,4335.000000,4420.000000,3708.588867,31303300
2015-08-21,4325.000000,4355.000000,4255.000000,4300.000000,3607.903564,40343700
2015-08-24,4150.000000,4180.000000,4070.000000,4125.000000,3461.070313,40953900
2015-08-25,4300.000000,4425.000000,4275.000000,4350.000000,3649.855713,54743500
2015-08-26,4505.000000,4515.000000,4290.000000,4505.000000,3779.908447,54033700
2015-08-27,4650.000000,5000.000000,4650.000000,4955.000000,4157.479980,72015200
2015-08-28,5100.000000,5250.000000,5000.000000,5000.000000,4195.236816,54121500
2015-08-31,4925.000000,5050.000000,4910.000000,4950.000000,4153.284180,30593600
2015-09-01,4875.000000,4890.000000,4760.000000,4760.000000,3993.865234,26319800
2015-09-02,4690.000000,4810.000000,4650.000000,4700.000000,3943.522705,40272400
2015-09-03,4715.000000,4745.000000,4650.000000,4685.000000,3930.936523,26170800
2015-09-04,4680.000000,4680.000000,4575.000000,4600.000000,3859.618408,19046700
2015-09-07,4590.000000,4590.000000,4490.000000,4490.000000,3767.322998,13575000
2015-09-08,4390.000000,4725.000000,4390.000000,4715.000000,3956.108398,21117500
2015-09-09,4775.000000,4800.000000,4665.000000,4665.000000,3914.156006,43481500
2015-09-10,4570.000000,4570.000000,4410.000000,4485.000000,3763.126953,35363400
2015-09-11,4450.000000,4510.000000,4400.000000,4405.000000,3696.003662,33451900
2015-09-14,4370.000000,4450.000000,4370.000000,4450.000000,3733.760742,14552300
2015-09-15,4350.000000,4400.000000,4320.000000,4360.000000,3658.246338,39168700
2015-09-16,4375.000000,4395.000000,4310.000000,4315.000000,3620.489258,38287800
2015-09-17,4290.000000,4390.000000,4165.000000,4350.000000,3649.855713,117300000
2015-09-18,4400.000000,4470.000000,4285.000000,4285.000000,3595.317871,82989000
2015-09-21,4220.000000,4330.000000,4200.000000,4330.000000,3633.075195,17352600
2015-09-22,4335.000000,4390.000000,4275.000000,4300.000000,3607.903564,25047600
2015-09-23,4290.000000,4290.000000,4190.000000,4280.000000,3591.122803,22366100
2015-09-25,4220.000000,4220.000000,4085.000000,4110.000000,3448.484375,49354100
2015-09-28,4090.000000,4095.000000,3935.000000,3940.000000,3305.846436,25009500
2015-09-29,3825.000000,4080.000000,3800.000000,4070.000000,3414.922852,24800100
2015-09-30,4125.000000,4155.000000,4070.000000,4135.000000,3469.460693,31742700
2015-10-01,4170.000000,4205.000000,4120.000000,4195.000000,3519.803711,27130000
2015-10-02,4155.000000,4180.000000,4075.000000,4145.000000,3477.851318,23335400
2015-10-05,4170.000000,4430.000000,4170.000000,4400.000000,3691.808105,58006200
2015-10-06,4470.000000,4700.000000,4450.000000,4535.000000,3805.079590,62612400
2015-10-07,4620.000000,4700.000000,4525.000000,4700.000000,3943.522705,32349000
2015-10-08,4700.000000,4890.000000,4695.000000,4830.000000,4052.599121,65112100
2015-10-09,4950.000000,5075.000000,4945.000000,5025.000000,4216.212891,42557400
2015-10-12,5075.000000,5125.000000,5000.000000,5025.000000,4216.212891,29430400
2015-10-13,5050.000000,5050.000000,4810.000000,4835.000000,4056.793701,36136500
2015-10-15,4935.000000,5100.000000,4935.000000,5025.000000,4216.212891,30347000
2015-10-16,5125.000000,5150.000000,5050.000000,5100.000000,4279.141602,21681200
2015-10-19,5150.000000,5200.000000,5075.000000,5125.000000,4300.117188,18223100
2015-10-20,5075.000000,5250.000000,5075.000000,5200.000000,4363.045898,20259300
2015-10-21,5250.000000,5300.000000,5175.000000,5225.000000,4384.022461,17601700
2015-10-22,5250.000000,5275.000000,5175.000000,5225.000000,4384.022461,16942200
2015-10-23,5325.000000,5375.000000,5200.000000,5275.000000,4425.974609,27043500
2015-10-26,5325.000000,5350.000000,5250.000000,5300.000000,4446.951172,18350900
2015-10-27,5200.000000,5225.000000,5100.000000,5175.000000,4342.070801,14812800
2015-10-28,5100.000000,5125.000000,5000.000000,5025.000000,4216.212891,37552900
2015-10-29,5000.000000,5000.000000,4795.000000,4815.000000,4040.012939,42055500
2015-10-30,4780.000000,4835.000000,4700.000000,4755.000000,3989.670166,37727900
2015-11-02,4740.000000,4815.000000,4650.000000,4815.000000,4040.012939,15138700
2015-11-03,4900.000000,5050.000000,4885.000000,4950.000000,4153.284180,34763100
2015-11-04,5025.000000,5100.000000,4995.000000,5000.000000,4195.236816,19252300
2015-11-05,4990.000000,5025.000000,4915.000000,4945.000000,4149.088867,13630700
2015-11-06,4980.000000,5025.000000,4815.000000,4815.000000,4040.012939,11938300
2015-11-09,4865.000000,4915.000000,4785.000000,4875.000000,4090.355957,17430400
2015-11-10,4780.000000,4920.000000,4760.000000,4830.000000,4052.599121,15329100
2015-11-11,4850.000000,4850.000000,4800.000000,4800.000000,4027.427490,12121800
2015-11-12,4810.000000,4985.000000,4805.000000,4960.000000,4161.674805,19140400
2015-11-13,4945.000000,4965.000000,4805.000000,4840.000000,4060.989746,24413000
2015-11-16,4780.000000,4865.000000,4760.000000,4820.000000,4044.208008,12009700
2015-11-17,4865.000000,5025.000000,4860.000000,5000.000000,4195.236816,16787300
2015-11-18,5025.000000,5075.000000,4930.000000,5025.000000,4216.212891,19084300
2015-11-19,5100.000000,5225.000000,5075.000000,5200.000000,4363.045898,27576900
2015-11-20,5050.000000,5250.000000,5050.000000,5200.000000,4363.045898,16605800
2015-11-23,5250.000000,5250.000000,5150.000000,5200.000000,4363.045898,12165300
2015-11-24,5100.000000,5200.000000,5100.000000,5150.000000,4321.094238,13136000
2015-11-25,5125.000000,5200.000000,5125.000000,5175.000000,4342.070801,31535300
2015-11-26,5200.000000,5225.000000,5100.000000,5125.000000,4300.117188,15798800
2015-11-27,5175.000000,5175.000000,4980.000000,4980.000000,4178.455566,12990400
2015-11-30,5000.000000,5025.000000,4770.000000,4770.000000,4002.254883,62898800
2015-12-01,4855.000000,4990.000000,4855.000000,4970.000000,4170.064453,42401300
2015-12-02,5000.000000,5000.000000,4955.000000,4985.000000,4182.650879,25252700
2015-12-03,4955.000000,5000.000000,4940.000000,4990.000000,4186.846680,21095100
2015-12-04,4930.000000,4980.000000,4910.000000,4955.000000,4157.479980,30521300
2015-12-07,5000.000000,5025.000000,4985.000000,5000.000000,4195.236816,14915300
2015-12-08,4985.000000,5050.000000,4960.000000,4995.000000,4191.041504,17619600
2015-12-09,4995.000000,4995.000000,4995.000000,4995.000000,4191.041504,0
2015-12-10,4925.000000,5000.000000,4920.000000,5000.000000,4195.236816,28895600
2015-12-11,5000.000000,5025.000000,4930.000000,4930.000000,4136.503418,20664200
2015-12-14,4850.000000,4870.000000,4780.000000,4800.000000,4027.427490,24874600
2015-12-15,4800.000000,4810.000000,4780.000000,4790.000000,4019.036865,24779100
2015-12-16,4875.000000,5000.000000,4820.000000,5000.000000,4195.236816,28257300
2015-12-17,5100.000000,5150.000000,5050.000000,5050.000000,4237.189453,32566400
2015-12-18,5025.000000,5025.000000,4955.000000,4960.000000,4161.674805,20905400
2015-12-21,4930.000000,4995.000000,4825.000000,4855.000000,4073.574707,25440700
2015-12-22,4870.000000,4930.000000,4865.000000,4905.000000,4115.526367,12196500
2015-12-23,4950.000000,4950.000000,4865.000000,4880.000000,4094.551514,10192100
2015-12-28,4935.000000,5025.000000,4880.000000,5000.000000,4195.236816,12873400
2015-12-29,5000.000000,5025.000000,4975.000000,4990.000000,4186.846680,5899100
2015-12-30,5000.000000,5050.000000,4985.000000,4990.000000,4186.846680,19955800
2016-01-04,4990.000000,5025.000000,4885.000000,4890.000000,4102.941406,13664000
2016-01-05,4890.000000,4975.000000,4890.000000,4950.000000,4153.284180,26464400
2016-01-06,4960.000000,5200.000000,4935.000000,5050.000000,4237.189453,36383200
2016-01-07,5000.000000,5075.000000,4985.000000,4985.000000,4182.650879,18649900
2016-01-08,5000.000000,5050.000000,4975.000000,5000.000000,4195.236816,24349200
2016-01-11,4975.000000,4975.000000,4925.000000,4935.000000,4140.698730,21524500
2016-01-12,4975.000000,5000.000000,4920.000000,4920.000000,4128.113281,21758500
2016-01-13,4990.000000,5025.000000,4945.000000,4985.000000,4182.650879,25416000
2016-01-14,4930.000000,5050.000000,4885.000000,5025.000000,4216.212891,46652800
2016-01-15,5050.000000,5075.000000,4975.000000,4975.000000,4174.260742,18453700
2016-01-18,4930.000000,4970.000000,4915.000000,4920.000000,4128.113281,23961300
2016-01-19,4920.000000,4960.000000,4910.000000,4960.000000,4161.674805,9841000
2016-01-20,4940.000000,4945.000000,4850.000000,4850.000000,4069.379150,33404700
2016-01-21,4875.000000,4925.000000,4865.000000,4870.000000,4086.160400,17101900
2016-01-22,4925.000000,5025.000000,4920.000000,5000.000000,4195.236816,35582700
2016-01-25,5050.000000,5150.000000,5000.000000,5025.000000,4216.212891,42397600
2016-01-26,4980.000000,5025.000000,4905.000000,4930.000000,4136.503418,26390100
2016-01-27,4960.000000,4985.000000,4915.000000,4950.000000,4153.284180,17876800
2016-01-28,4950.000000,4965.000000,4905.000000,4960.000000,4161.674805,22210200
2016-01-29,4960.000000,4980.000000,4875.000000,4910.000000,4119.722656,50066800
2016-02-01,4950.000000,4955.000000,4835.000000,4880.000000,4094.551514,38571400
2016-02-02,4880.000000,4925.000000,4875.000000,4890.000000,4102.941406,16567900
2016-02-03,4845.000000,4880.000000,4840.000000,4870.000000,4086.160400,33171500
2016-02-04,4905.000000,4955.000000,4890.000000,4950.000000,4153.284180,33352200
2016-02-05,4960.000000,5325.000000,4955.000000,5275.000000,4425.974609,113305100
2016-02-09,5225.000000,5425.000000,5200.000000,5300.000000,4446.951172,56088700
2016-02-10,5250.000000,5375.000000,5250.000000,5325.000000,4467.927246,17263000
2016-02-11,5300.000000,5500.000000,5300.000000,5400.000000,4530.855469,55328900
2016-02-12,5350.000000,5500.000000,5275.000000,5275.000000,4425.974609,25989000
2016-02-15,5375.000000,5425.000000,5350.000000,5400.000000,4530.855469,24619800
2016-02-16,5375.000000,5475.000000,5325.000000,5400.000000,4530.855469,14706200
2016-02-17,5425.000000,5550.000000,5400.000000,5475.000000,4593.784668,31709600
2016-02-18,5550.000000,5675.000000,5450.000000,5450.000000,4572.808105,52620500
2016-02-19,5150.000000,5250.000000,5100.000000,5100.000000,4279.141602,119551900
2016-02-22,5125.000000,5150.000000,4985.000000,5000.000000,4195.236816,54925700
2016-02-23,5025.000000,5050.000000,4880.000000,4955.000000,4157.479980,48324900
2016-02-24,4970.000000,5125.000000,4965.000000,5125.000000,4300.117188,32579200
2016-02-25,5100.000000,5125.000000,4980.000000,5000.000000,4195.236816,19020200
2016-02-26,5050.000000,5075.000000,5000.000000,5025.000000,4216.212891,27101900
2016-02-29,5050.000000,5075.000000,5000.000000,5075.000000,4258.165527,25256800
2016-03-01,5075.000000,5100.000000,4965.000000,4990.000000,4186.846680,34580400
2016-03-02,5025.000000,5075.000000,4990.000000,5000.000000,4195.236816,38139500
2016-03-03,5050.000000,5200.000000,5050.000000,5150.000000,4321.094238,47901900
2016-03-04,5175.000000,5300.000000,5175.000000,5275.000000,4425.974609,36420500
2016-03-07,5300.000000,5375.000000,5275.000000,5300.000000,4446.951172,34765700
2016-03-08,5325.000000,5350.000000,5175.000000,5275.000000,4425.974609,26220200
2016-03-10,5250.000000,5275.000000,5175.000000,5250.000000,4404.998535,23571700
2016-03-11,5250.000000,5250.000000,5250.000000,5250.000000,4404.998535,0
2016-03-14,5250.000000,5250.000000,5250.000000,5250.000000,4404.998535,0
2016-03-15,5375.000000,5375.000000,5300.000000,5350.000000,4488.903809,16129500
2016-03-16,5400.000000,5400.000000,5325.000000,5350.000000,4488.903809,29000200
2016-03-17,5400.000000,5425.000000,5375.000000,5375.000000,4509.879883,46278100
2016-03-18,5300.000000,5400.000000,5275.000000,5375.000000,4615.089844,34656600
2016-03-21,5400.000000,5450.000000,5350.000000,5375.000000,4615.089844,21800800
2016-03-22,5400.000000,5425.000000,5350.000000,5375.000000,4615.089844,30532900
2016-03-23,5425.000000,5425.000000,5250.000000,5300.000000,4550.693359,22577000
2016-03-24,5300.000000,5300.000000,5125.000000,5150.000000,4421.899902,20897600
2016-03-28,5100.000000,5150.000000,5075.000000,5100.000000,4378.968750,8741500
2016-03-29,5075.000000,5125.000000,5000.000000,5050.000000,4336.038086,13966600
2016-03-30,5100.000000,5175.000000,5075.000000,5175.000000,4443.365723,24917400
2016-03-31,5200.000000,5225.000000,5150.000000,5200.000000,4464.830078,27788000
2016-04-01,5100.000000,5150.000000,5050.000000,5100.000000,4378.968750,19396700
2016-04-04,5125.000000,5150.000000,5075.000000,5125.000000,4400.434082,14505200
2016-04-05,5125.000000,5275.000000,5100.000000,5200.000000,4464.830078,32551600
2016-04-06,5225.000000,5275.000000,5200.000000,5200.000000,4464.830078,16332700
2016-04-07,5275.000000,5300.000000,5250.000000,5275.000000,4529.227539,35758600
2016-04-08,5275.000000,5275.000000,5150.000000,5200.000000,4464.830078,23818600
2016-04-11,5200.000000,5200.000000,5200.000000,5200.000000,4464.830078,0
2016-04-12,5100.000000,5175.000000,5050.000000,5100.000000,4378.968750,23049200
2016-04-13,5100.000000,5100.000000,5100.000000,5100.000000,4378.968750,0
2016-04-14,5100.000000,5100.000000,5100.000000,5100.000000,4378.968750,0
2016-04-15,5100.000000,5100.000000,5100.000000,5100.000000,4378.968750,0
2016-04-18,5100.000000,5100.000000,5100.000000,5100.000000,4378.968750,0
2016-04-19,5100.000000,5100.000000,5100.000000,5100.000000,4378.968750,0
2016-04-20,4915.000000,4940.000000,4890.000000,4910.000000,4215.831055,57421000
2016-04-21,4910.000000,4965.000000,4905.000000,4930.000000,4233.002930,40488800
2016-04-22,4930.000000,4935.000000,4880.000000,4895.000000,4202.951172,39196900
2016-04-25,4895.000000,4915.000000,4770.000000,4795.000000,4117.088867,58934800
2016-04-26,4785.000000,4785.000000,4605.000000,4650.000000,3992.588623,88220100
2016-04-27,4650.000000,4695.000000,4610.000000,4610.000000,3958.244141,51269100
2016-04-28,4675.000000,4680.000000,4610.000000,4620.000000,3966.829834,40001400
2016-04-29,4625.000000,4630.000000,4570.000000,4585.000000,3936.778564,24098800
2016-05-02,4580.000000,4580.000000,4470.000000,4490.000000,3855.209961,33067600
2016-05-03,4500.000000,4670.000000,4500.000000,4630.000000,3975.416260,71798100
2016-05-04,4630.000000,4650.000000,4520.000000,4620.000000,3966.829834,42589800
2016-05-09,4650.000000,4650.000000,4470.000000,4490.000000,3855.209961,39950400
2016-05-10,4500.000000,4570.000000,4450.000000,4560.000000,3915.312988,33087100
2016-05-11,4680.000000,4680.000000,4560.000000,4680.000000,4018.347656,43832800
2016-05-12,4650.000000,4700.000000,4560.000000,4590.000000,3941.071777,20098700
2016-05-13,4620.000000,4620.000000,4440.000000,4480.000000,3846.624023,23967700
2016-05-16,4500.000000,4500.000000,4400.000000,4410.000000,3786.519775,17224500
2016-05-17,4450.000000,4470.000000,4280.000000,4310.000000,3700.657715,28552700
2016-05-18,4310.000000,4420.000000,4270.000000,4400.000000,3777.933594,41504200
2016-05-19,4400.000000,4420.000000,4290.000000,4360.000000,3743.588867,33421400
2016-05-20,4330.000000,4400.000000,4310.000000,4380.000000,3760.761475,19167000
